image_url,prompt
https://vignette.wikia.nocookie.net/marveldatabase/images/8/85/Avengers_Vol_8_9_Textless.jpg/revision/latest/scale-to-width-down/328?cb=20180724230616,niching
https://vignette.wikia.nocookie.net/marveldatabase/images/a/a9/X-Men_Red_Vol_1_7_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20180522205910,nitrous
https://vignette.wikia.nocookie.net/marveldatabase/images/7/7e/Civil_War_II_Vol_1_3_Hawkeye_Variant_Textless.jpg/revision/latest/scale-to-width-down/330?cb=20160312004004,clumped
https://vignette.wikia.nocookie.net/marveldatabase/images/7/75/Daredevil_Vol_4_1_Marvel_Comics_75th_Anniversary_Variant_Textless.jpg/revision/latest/scale-to-width-down/324?cb=20131212205421,edibile
https://vignette.wikia.nocookie.net/marveldatabase/images/5/57/Doctor_Strange_Vol_5_10_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20181017075322,element
https://vignette.wikia.nocookie.net/marveldatabase/images/5/5c/Amazing_Spider-Man_Vol_5_1_ComicBookRealm.com_Exclusive_Virgin_Variant.jpg/revision/latest/scale-to-width-down/325?cb=20180808005051,sunbird
https://vignette.wikia.nocookie.net/marveldatabase/images/9/96/John_Jonah_Jameson_%28Earth-616%29_from_Marvel_Knights_Spider-Man_Vol_1_4_001.jpg/revision/latest/scale-to-width-down/330?cb=20161214062419,bashaws
https://vignette.wikia.nocookie.net/marveldatabase/images/c/c1/Iceman_Vol_4_1_Textless.jpg/revision/latest/scale-to-width-down/333?cb=20180918233359,rotaman
https://vignette.wikia.nocookie.net/marveldatabase/images/a/a0/Ultron_%28Earth-616%29_and_Henry_Pym_%28Earth-616%29_from_Captain_America_Sam_Wilson_Vol_1_23_001.jpg/revision/latest/scale-to-width-down/325?cb=20170625213101,fletton
https://vignette.wikia.nocookie.net/marveldatabase/images/b/b9/Charles_Xavier_%28Earth-616%29_from_Astonishing_X-Men_Vol_4_7_cover_001.jpg/revision/latest/scale-to-width-down/325?cb=20180318213523,scaffle
https://vignette.wikia.nocookie.net/marveldatabase/images/b/b5/Astonishing_X-Men_Vol_4_5_Character_Variant_Textless.jpg/revision/latest/scale-to-width-down/327?cb=20171002225506,samaras
https://vignette.wikia.nocookie.net/marveldatabase/images/3/38/Black_Panther_Vol_6_13_ResurrXion_Variant_Textless.jpg/revision/latest/scale-to-width-down/335?cb=20180522023707,despose
https://vignette.wikia.nocookie.net/marveldatabase/images/4/48/Scarlet_Witch_Vol_2_2_Anka_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20151205225342,enamine
https://vignette.wikia.nocookie.net/marveldatabase/images/1/11/Nicholas_Fury_%28Earth-616%29_from_Original_Sin_Vol_1_8_001.jpg/revision/latest/scale-to-width-down/228?cb=20140903201459,cubages
https://vignette.wikia.nocookie.net/marveldatabase/images/d/df/Janet_van_Dyne_%28Earth-616%29_from_Avengers_Vol_8_12_001.jpg/revision/latest/scale-to-width-down/332?cb=20190202025958,quilted
https://vignette.wikia.nocookie.net/marveldatabase/images/2/22/X-Men_Red_Vol_1_10_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20180822052920,luteins
https://vignette.wikia.nocookie.net/marveldatabase/images/7/79/Black_Widow_Vol_6_12_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20161221011921,purfler
https://vignette.wikia.nocookie.net/marveldatabase/images/a/a5/X-Men_Red_Vol_1_9_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20180725085752,emplead
https://vignette.wikia.nocookie.net/marveldatabase/images/0/02/All-New%2C_All-Different_Avengers_Vol_1_13_Textless.jpg/revision/latest/scale-to-width-down/327?cb=20181110152047,fretter
https://vignette.wikia.nocookie.net/marveldatabase/images/7/76/May_Reilly_%28Earth-616%29_from_Howard_the_Duck_Vol_6_1_001.jpg/revision/latest/scale-to-width-down/269?cb=20150820184738,augends
https://vignette.wikia.nocookie.net/marveldatabase/images/4/43/Captain_America_Steve_Rogers_Vol_1_15_ResurrXion_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20170124172230,melting
https://vignette.wikia.nocookie.net/marveldatabase/images/0/0a/Carol_Danvers_%28Earth-616%29_from_Life_of_Captain_Marvel_Vol_2_4_Bartel_Variant_cover.jpg/revision/latest/scale-to-width-down/329?cb=20180726214728,rewraps
https://vignette.wikia.nocookie.net/marveldatabase/images/b/be/Jennifer_Walters_%28Earth-616%29_from_Avengers_Vol_8_4_cover_001.jpg/revision/latest/scale-to-width-down/319?cb=20180920040815,rhabdos
https://vignette.wikia.nocookie.net/marveldatabase/images/9/99/Emma_Frost_%28Earth-616%29_from_Jessica_Jones_Purple_Daughter_-_Marvel_Digital_Original_Vol_1_2_001.jpg/revision/latest/scale-to-width-down/255?cb=20190310204158,samucan
https://vignette.wikia.nocookie.net/marveldatabase/images/e/e1/Punisher_Vol_12_1_Textless.jpg/revision/latest/scale-to-width-down/312?cb=20180418154329,jailors
https://vignette.wikia.nocookie.net/marveldatabase/images/4/45/Luke_Cage_Vol_1_1_Textless.jpg/revision/latest/scale-to-width-down/333?cb=20170221231319,inshave
https://vignette.wikia.nocookie.net/marveldatabase/images/7/7e/Astonishing_X-Men_Vol_4_1_Artgerm_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20170418163143,stright
https://vignette.wikia.nocookie.net/marveldatabase/images/0/01/Savage_Sword_of_Conan_Vol_2_4_Textless.jpg/revision/latest/scale-to-width-down/283?cb=20190124194729,revulse
https://vignette.wikia.nocookie.net/marveldatabase/images/8/87/Joseph_Robertson_%28Earth-616%29_from_Amazing_Spider-Man_Vol_1_790_001.jpg/revision/latest/scale-to-width-down/350?cb=20171029015530,chairer
https://vignette.wikia.nocookie.net/marveldatabase/images/5/52/Pietro_Maximoff_%28Earth-616%29_from_Quicksilver_No_Surrender_Vol_1_4_001.jpg/revision/latest/scale-to-width-down/325?cb=20180811220338,inkling
https://vignette.wikia.nocookie.net/marveldatabase/images/7/7c/Hercules_Vol_4_1_Textless.jpg/revision/latest/scale-to-width-down/325?cb=20150820055656,forepad
https://vignette.wikia.nocookie.net/marveldatabase/images/f/f9/Victor_von_Doom_%28Earth-616%29_from_Thor_Vol_1_600.jpg/revision/latest/scale-to-width-down/349?cb=20130528050125,turfing
https://vignette.wikia.nocookie.net/marveldatabase/images/5/5e/X-Men_Black_-_Magneto_Vol_1_1_Textless.jpg/revision/latest/scale-to-width-down/321?cb=20180722224641,isotria
https://vignette.wikia.nocookie.net/marveldatabase/images/0/08/Elizabeth_Braddock_%28Earth-616%29_from_Hunt_for_Wolverine_Mystery_in_Madripoor_Vol_1_4_Spoiler_Variant_cover_001.jpg/revision/latest/scale-to-width-down/317?cb=20180823221219,dragman
https://vignette.wikia.nocookie.net/marveldatabase/images/8/8c/Silver_Surfer_The_Best_Defense_Vol_1_1_Skan_Variant_Textless.jpg/revision/latest/scale-to-width-down/334?cb=20180918172607,jousted
https://vignette.wikia.nocookie.net/marveldatabase/images/8/87/Amazing_Spider-Man_Vol_1_797_Textless.jpg/revision/latest/scale-to-width-down/328?cb=20171219175310,whishts
https://vignette.wikia.nocookie.net/marveldatabase/images/0/00/Eugene_Thompson_%28Earth-616%29_from_Amazing_Spider-Man_Venom_Inc._Alpha_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/325?cb=20171210032736,pakhtun
https://vignette.wikia.nocookie.net/marveldatabase/images/2/2a/New_Avengers_Annual_Vol_2_1_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20110614220326,chobdar
https://vignette.wikia.nocookie.net/marveldatabase/images/d/da/Samuel_Guthrie_%28Earth-616%29_from_Avengers_Vol_1_675_001.jpg/revision/latest/scale-to-width-down/325?cb=20180207234947,tumidly
https://vignette.wikia.nocookie.net/marveldatabase/images/d/d8/Winter_Soldier_Vol_2_1_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20180919043401,viruses
https://vignette.wikia.nocookie.net/marveldatabase/images/2/2c/X-Men_Red_Vol_1_3_Textless.jpg/revision/latest/scale-to-width-down/343?cb=20180123190246,piteira
https://vignette.wikia.nocookie.net/marveldatabase/images/f/f8/Iron_Fist_Vol_5_1_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20161220170752,cartway
https://vignette.wikia.nocookie.net/marveldatabase/images/1/1e/Cable_Vol_3_1_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20170221211741,feudist
https://vignette.wikia.nocookie.net/marveldatabase/images/d/d6/Elizabeth_Brant_%28Earth-616%29_004.jpg/revision/latest?cb=20080601043120,eelworm
https://vignette.wikia.nocookie.net/marveldatabase/images/e/e8/Richard_Jones_%28Earth-616%29_from_Hulk_Vol_3_6_001.jpg/revision/latest?cb=20140918011157,crenels
https://vignette.wikia.nocookie.net/marveldatabase/images/4/40/Edwin_Jarvis_%28Earth-616%29_from_All-New%2C_All-Different_Avengers_Vol_1_4_001.jpg/revision/latest/scale-to-width-down/281?cb=20160128002855,pleurum
https://vignette.wikia.nocookie.net/marveldatabase/images/f/f1/Astonishing_X-Men_Vol_4_17_Textless.jpg/revision/latest/scale-to-width-down/328?cb=20180822105533,hornlet
https://vignette.wikia.nocookie.net/marveldatabase/images/0/0f/Patsy_Walker_Hellcat_Vol_1_5_Textless.jpg/revision/latest/scale-to-width-down/333?cb=20140128043323,liposis
https://vignette.wikia.nocookie.net/marveldatabase/images/6/63/All-New_Invaders_Vol_1_4_Textless.jpg/revision/latest/scale-to-width-down/333?cb=20140116231705,caplins
https://vignette.wikia.nocookie.net/marveldatabase/images/a/a2/Loki_Laufeyson_%28Earth-616%29_from_Thor_Vol_3_12_0001.jpg/revision/latest/scale-to-width-down/321?cb=20101120182453,tzaddik
https://vignette.wikia.nocookie.net/marveldatabase/images/e/e2/Franklin_Nelson_%28Earth-616%29_from_Daredevil_Vol_1_605_001.jpg/revision/latest/scale-to-width-down/346?cb=20180712171255,qasidas
https://vignette.wikia.nocookie.net/marveldatabase/images/0/02/Brian_Braddock_%28Earth-616%29_from_X-Men_Gold_Annual_Vol_1_1_cover.jpg/revision/latest/scale-to-width-down/202?cb=20180110185653,fraenum
https://vignette.wikia.nocookie.net/marveldatabase/images/8/85/Amazing_Spider-Man_Vol_3_10_Textless.jpg/revision/latest/scale-to-width-down/324?cb=20140819222952,tannery
https://vignette.wikia.nocookie.net/marveldatabase/images/5/58/James_Rhodes_%28Earth-616%29_from_Civil_War_II_Vol_1_0_002.jpg/revision/latest/scale-to-width-down/314?cb=20180723235648,logship
https://vignette.wikia.nocookie.net/marveldatabase/images/b/b3/Timothy_Dugan_%28Earth-616%29_from_S.H.I.E.L.D._Vol_3_9_001.jpg/revision/latest/scale-to-width-down/350?cb=20150830070302,wingers
https://vignette.wikia.nocookie.net/marveldatabase/images/6/65/All-New_Inhumans_Vol_1_2_Textless.jpg/revision/latest/scale-to-width-down/323?cb=20160130205943,bityite
https://vignette.wikia.nocookie.net/marveldatabase/images/8/86/Falcon_Vol_2_7_Textless.jpg/revision/latest/scale-to-width-down/331?cb=20180124013445,estrins
https://vignette.wikia.nocookie.net/marveldatabase/images/f/fe/Secret_Empire_Vol_1_9_Villain_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20170523161632,downbye
https://vignette.wikia.nocookie.net/marveldatabase/images/d/dc/Odin_Borson_%28Earth-616%29_from_Fear_Itself_Vol_1_1_Immonen_Variant_Textless_Cover.jpg/revision/latest/scale-to-width-down/350?cb=20120129203152,coaeval
https://vignette.wikia.nocookie.net/marveldatabase/images/5/56/Black_Knight_Vol_4_1_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20150820055718,photoed
https://vignette.wikia.nocookie.net/marveldatabase/images/2/2c/Harold_Lyman_%28Earth-616%29_from_Amazing_Spider-Man_Vol_4_3_001.jpg/revision/latest/scale-to-width-down/350?cb=20151105025118,eggment
https://vignette.wikia.nocookie.net/marveldatabase/images/4/4a/Franklin_Richards_%28Earth-616%29_from_Fantastic_Four_Vol_6_2_001.jpg/revision/latest/scale-to-width-down/350?cb=20180913004550,digests
https://vignette.wikia.nocookie.net/marveldatabase/images/5/59/Spider-Woman_Vol_5_5_Anka_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20150115004418,bleater
https://vignette.wikia.nocookie.net/marveldatabase/images/d/d4/Roberto_da_Costa_%28Earth-616%29_from_New_Avengers_Vol_4_17_001.jpg/revision/latest/scale-to-width-down/325?cb=20161202234511,effendi
https://vignette.wikia.nocookie.net/marveldatabase/images/0/0e/Rahne_Sinclair_%28Earth-616%29_from_New_Mutants_Dead_Souls_Vol_1_1_002.jpg/revision/latest/scale-to-width-down/228?cb=20180513024327,snoozer
https://vignette.wikia.nocookie.net/marveldatabase/images/f/f7/Elizabeth_Ross_%28Earth-616%29_from_Hulk_Vol_3_16_001.jpg/revision/latest/scale-to-width-down/291?cb=20170204225429,osazone
https://vignette.wikia.nocookie.net/marveldatabase/images/6/69/X-Men_Blue_Vol_1_9_Textless.jpg/revision/latest/scale-to-width-down/330?cb=20170523171808,zebrula
https://vignette.wikia.nocookie.net/marveldatabase/images/6/6d/Blaine_Colt_%28Earth-616%29_from_the_cover_to_Kid_Colt_One-Shot_Vol_1_1.jpg/revision/latest/scale-to-width-down/349?cb=20160127035057,puerile
https://vignette.wikia.nocookie.net/marveldatabase/images/a/a2/Johnathon_Blaze_%28Earth-616%29_from_Doctor_Strange_Damnation_Vol_1_4_001.jpg/revision/latest/scale-to-width-down/313?cb=20180429034225,gooneys
https://vignette.wikia.nocookie.net/marveldatabase/images/e/e7/Journey_into_Mystery_Vol_1_650_Acuna_Variant_Textless.jpg/revision/latest/scale-to-width-down/333?cb=20130518043850,uprisen
https://vignette.wikia.nocookie.net/marveldatabase/images/4/44/Thaddeus_Ross_%28Earth-616%29_from_World_War_Hulk_Vol_1_2_001.jpg/revision/latest?cb=20150423195706,curvant
https://vignette.wikia.nocookie.net/marveldatabase/images/b/b0/Generation_X_Vol_1_87_Textless.jpg/revision/latest/scale-to-width-down/327?cb=20180304215426,kiangan
https://vignette.wikia.nocookie.net/marveldatabase/images/6/6a/Volstagg.jpg/revision/latest/scale-to-width-down/350?cb=20120704013300,kebbies
https://vignette.wikia.nocookie.net/marveldatabase/images/a/aa/Balder_Odinson_%28Earth-616%29_from_Thor_Vol_3_9_001.jpg/revision/latest/scale-to-width-down/312?cb=20180816043315,leptite
https://vignette.wikia.nocookie.net/marveldatabase/images/d/d1/Amazing_Spider-Man_Vol_5_12_Fantastic_Four_Villains_Variant_Textless.jpg/revision/latest/scale-to-width-down/333?cb=20181216083445,asshead
https://vignette.wikia.nocookie.net/marveldatabase/images/9/98/Fearless_Defenders_Vol_1_4_Hans_Variant_Textless.png/revision/latest/scale-to-width-down/324?cb=20170725235408,valuers
https://vignette.wikia.nocookie.net/marveldatabase/images/c/cb/Moon_Knight_Vol_1_200_Tan_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20180724203837,argolet
https://vignette.wikia.nocookie.net/marveldatabase/images/e/e7/Symbiote_Spider-Man_Vol_1_1_Artgerm_Virgin_Variant.jpg/revision/latest/scale-to-width-down/329?cb=20190125221031,behoove
https://vignette.wikia.nocookie.net/marveldatabase/images/4/4f/Medusalith_Amaquelin_%28Earth-616%29_from_Royals_Vol_1_2_cover_001.jpg/revision/latest/scale-to-width-down/325?cb=20180124212817,sealkie
https://vignette.wikia.nocookie.net/marveldatabase/images/e/e3/Hunt_for_Wolverine_Claws_of_a_Killer_Vol_1_2_Sandoval_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20180614084805,sadness
https://vignette.wikia.nocookie.net/marveldatabase/images/8/8a/Illyana_Rasputina_%28Earth-616%29_from_New_Mutants_Dead_Souls_Vol_1_1_Trading_Card_Variant_cover_001.jpg/revision/latest/scale-to-width-down/341?cb=20180408055433,senatus
https://vignette.wikia.nocookie.net/marveldatabase/images/9/96/Marvels_Project_Vol_1_5_Parel_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20091108114006,effects
https://vignette.wikia.nocookie.net/marveldatabase/images/2/2b/Fandral_%28Earth-616%29.jpg/revision/latest/scale-to-width-down/350?cb=20110324231540,restaff
https://vignette.wikia.nocookie.net/marveldatabase/images/f/f0/Sean_Cassidy_%28Earth-616%29_from_Astonishing_X-Men_Vol_4_13_001.jpg/revision/latest/scale-to-width-down/331?cb=20180708001211,rampish
https://vignette.wikia.nocookie.net/marveldatabase/images/5/54/Thomas_Raymond_%28Earth-616%29_from_All-New_Invaders_Vol_1_14_001.jpg/revision/latest/scale-to-width-down/285?cb=20150202060634,datsuns
https://vignette.wikia.nocookie.net/marveldatabase/images/3/3a/Uatu_%28Earth-616%29_from_Original_Sin_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/267?cb=20140507202821,agatine
https://vignette.wikia.nocookie.net/marveldatabase/images/c/c6/Nova_Vol_4_36_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20120310084723,hitcher
https://vignette.wikia.nocookie.net/marveldatabase/images/4/45/Hogun_%28Earth-616%29_from_Thor_Vol_3_4_0001.png/revision/latest/scale-to-width-down/227?cb=20120414221646,abluent
https://vignette.wikia.nocookie.net/marvel_dc/images/9/9d/Batman_003.jpg/revision/latest/scale-to-width-down/328?cb=20090114064958,encinas
https://vignette.wikia.nocookie.net/marvel_dc/images/1/14/Superman_0002.jpg/revision/latest/scale-to-width-down/333?cb=20100419210629,airdrop
https://vignette.wikia.nocookie.net/marvel_dc/images/0/09/Hal_Jordan_024.jpg/revision/latest/scale-to-width-down/333?cb=20130718162147,rubbers
https://vignette.wikia.nocookie.net/marvel_dc/images/6/61/James_Gordon_0001.jpg/revision/latest/scale-to-width-down/333?cb=20081216042926,cormoid
https://vignette.wikia.nocookie.net/marvel_dc/images/2/25/Nightwing_0003.jpg/revision/latest/scale-to-width-down/341?cb=20100312103415,catodon
https://vignette.wikia.nocookie.net/marvel_dc/images/c/c4/Wonder_Woman_0003.jpg/revision/latest/scale-to-width-down/334?cb=20100330111700,karroos
https://vignette.wikia.nocookie.net/marvel_dc/images/4/46/Aquaman_0003.jpg/revision/latest/scale-to-width-down/333?cb=20101225184959,ketatin
https://vignette.wikia.nocookie.net/marvel_dc/images/c/c5/Red_Robin_0019.jpg/revision/latest/scale-to-width-down/325?cb=20111019113139,degerms
https://vignette.wikia.nocookie.net/marvel_dc/images/6/6f/Black_Canary_0003.jpg/revision/latest/scale-to-width-down/325?cb=20120209070457,zebedee
https://vignette.wikia.nocookie.net/marvel_dc/images/4/42/Flash_0001.jpg/revision/latest/scale-to-width-down/325?cb=20120215162610,redbuck
https://vignette.wikia.nocookie.net/marvel_dc/images/9/95/Green_Lantern_Alan_Scott_0003.jpg/revision/latest/scale-to-width-down/317?cb=20100211183154,minuted
https://vignette.wikia.nocookie.net/marvel_dc/images/b/b6/Oracle_0001.jpg/revision/latest/scale-to-width-down/329?cb=20140726184158,refuser
https://vignette.wikia.nocookie.net/marvel_dc/images/c/c2/Flash_Jay_Garrick_0002.jpg/revision/latest/scale-to-width-down/328?cb=20100510161228,blarnid
https://vignette.wikia.nocookie.net/marvel_dc/images/3/36/Lois_Lane_A_Celebration_of_75_Years_Textless.jpg/revision/latest/scale-to-width-down/342?cb=20131127223735,funders
https://vignette.wikia.nocookie.net/marvel_dc/images/5/56/Alfred_Pennyworth_0001.jpg/revision/latest/scale-to-width-down/330?cb=20100901201822,additur
https://vignette.wikia.nocookie.net/marvel_dc/images/0/0b/Hawkman_0003.jpg/revision/latest/scale-to-width-down/332?cb=20170109215704,waggles
https://vignette.wikia.nocookie.net/marvel_dc/images/3/35/Kyle_Rayner_06.jpg/revision/latest/scale-to-width-down/323?cb=20101009181628,garbure
https://vignette.wikia.nocookie.net/marvel_dc/images/a/a2/Atom_Ray_Palmer_0006.jpg/revision/latest/scale-to-width-down/335?cb=20130512125524,flacian
https://vignette.wikia.nocookie.net/marvel_dc/images/0/02/Action_Comics_Vol_1_897_Textless.jpg/revision/latest/scale-to-width-down/333?cb=20130425172232,winless
https://vignette.wikia.nocookie.net/marvel_dc/images/d/d6/Arsenal_0010.jpg/revision/latest/scale-to-width-down/332?cb=20160908033524,tangelo
https://vignette.wikia.nocookie.net/marvel_dc/images/a/a9/Power_Girl_0004.jpg/revision/latest/scale-to-width-down/337?cb=20140802150200,goutish
https://vignette.wikia.nocookie.net/marvel_dc/images/e/ed/Wildcat_0002.jpg/revision/latest/scale-to-width-down/336?cb=20130211082206,turfski
https://vignette.wikia.nocookie.net/marvel_dc/images/5/5e/Changeling_Beastboy_04.jpg/revision/latest/scale-to-width-down/332?cb=20060108182202,gametic
https://vignette.wikia.nocookie.net/marvel_dc/images/c/cf/Guy_Gardner_004.jpg/revision/latest/scale-to-width-down/322?cb=20090804144141,injunct
https://vignette.wikia.nocookie.net/marvel_dc/images/c/c3/Cyborg_0001.jpg/revision/latest/scale-to-width-down/332?cb=20130704172041,epidemy
https://vignette.wikia.nocookie.net/marvel_dc/images/a/a3/Conner_Kent_001.jpg/revision/latest/scale-to-width-down/329?cb=20130702220009,hotrods
https://vignette.wikia.nocookie.net/marvel_dc/images/6/63/Elongated_Man_0001.jpg/revision/latest/scale-to-width-down/350?cb=20091018055916,idlesse
https://vignette.wikia.nocookie.net/marvel_dc/images/3/31/Jimmy_Olsen_001.jpg/revision/latest/scale-to-width-down/327?cb=20130729220529,gaylies
https://vignette.wikia.nocookie.net/marvel_dc/images/b/bb/John_Stewart_001.jpg/revision/latest/scale-to-width-down/327?cb=20060901014246,nereite
https://vignette.wikia.nocookie.net/marvel_dc/images/5/58/Joker_0003.jpg/revision/latest/scale-to-width-down/333?cb=20140725171230,victual
https://vignette.wikia.nocookie.net/marvel_dc/images/c/c2/Sgt_Rock_01.jpg/revision/latest/scale-to-width-down/324?cb=20080831051838,busbars
https://vignette.wikia.nocookie.net/marvel_dc/images/5/54/Tempest_0001.jpg/revision/latest/scale-to-width-down/328?cb=20051027194831,assurge
https://vignette.wikia.nocookie.net/marvel_dc/images/d/df/Metamorpho_010.jpg/revision/latest/scale-to-width-down/333?cb=20100601083313,servage
https://vignette.wikia.nocookie.net/marvel_dc/images/6/63/Zatanna_015.jpg/revision/latest/scale-to-width-down/333?cb=20100503050857,requote
https://vignette.wikia.nocookie.net/marvel_dc/images/4/41/Spectre_001.jpg/revision/latest/scale-to-width-down/318?cb=20051213085435,mariola
https://vignette.wikia.nocookie.net/marvel_dc/images/2/28/Blue_Beetle_Ted_Kord_0001.jpg/revision/latest/scale-to-width-down/333?cb=20060117032048,entheal
https://vignette.wikia.nocookie.net/marvel_dc/images/4/4f/Booster_Gold_v.2_32_virgin.jpg/revision/latest/scale-to-width-down/329?cb=20140613214714,laddish
https://vignette.wikia.nocookie.net/marvel_dc/images/c/c3/Cassie_Sandsmark_New_Earth_0005.jpg/revision/latest/scale-to-width-down/321?cb=20100705201715,coulomb
https://vignette.wikia.nocookie.net/marvel_dc/images/5/56/Doctor_Fate_0001.jpg/revision/latest/scale-to-width-down/302?cb=20110309053004,herniae
https://vignette.wikia.nocookie.net/marvel_dc/images/b/be/Harvey_Bullock_0001.jpg/revision/latest/scale-to-width-down/329?cb=20140711182121,cuiejos
https://vignette.wikia.nocookie.net/marvel_dc/images/3/3f/Raven_002.jpg/revision/latest/scale-to-width-down/329?cb=20051027194450,darings
https://vignette.wikia.nocookie.net/marvel_dc/images/8/87/Huntress_0007.jpg/revision/latest/scale-to-width-down/329?cb=20130725162642,gjedost
https://vignette.wikia.nocookie.net/marvel_dc/images/c/cd/Wesley_Dodds_0001.jpg/revision/latest/scale-to-width-down/320?cb=20130713132933,panowie
https://vignette.wikia.nocookie.net/marvel_dc/images/2/27/Darkseid_0005.jpg/revision/latest/scale-to-width-down/319?cb=20100423050933,diarian
https://vignette.wikia.nocookie.net/marvel_dc/images/d/d8/Justice_League_Generation_Lost_Vol_1_18_Textless.jpg/revision/latest/scale-to-width-down/328?cb=20140103230358,simblin
https://vignette.wikia.nocookie.net/marvel_dc/images/8/83/Firestorm_Vol_3_21_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20140710175400,feridji
https://vignette.wikia.nocookie.net/marvel_dc/images/4/42/Red_Tornado_003.jpg/revision/latest/scale-to-width-down/329?cb=20180306225132,alodies
https://vignette.wikia.nocookie.net/marvel_dc/images/c/cc/John_Constantine_0010.jpg/revision/latest/scale-to-width-down/332?cb=20120227070728,hobbian
https://vignette.wikia.nocookie.net/marvel_dc/images/9/98/Atom_Al_Pratt_0005.jpg/revision/latest/scale-to-width-down/328?cb=20130326093025,viewier
https://vignette.wikia.nocookie.net/marvel_dc/images/6/64/Charles_McNider_%28New_Earth%29_003.png/revision/latest/scale-to-width-down/210?cb=20141229105717,balboas
https://vignette.wikia.nocookie.net/marvel_dc/images/0/08/Starman_Ted_Knight_0003.jpg/revision/latest/scale-to-width-down/322?cb=20130502201424,widgeon
https://vignette.wikia.nocookie.net/marvel_dc/images/0/01/Lobo_036.jpg/revision/latest/scale-to-width-down/350?cb=20091018074554,euectic
https://vignette.wikia.nocookie.net/marvel_dc/images/3/30/Perry_White_0003.jpg/revision/latest/scale-to-width-down/350?cb=20091018064655,fowells
https://vignette.wikia.nocookie.net/marvel_dc/images/0/0f/Steel_007.jpg/revision/latest/scale-to-width-down/333?cb=20150821164348,sedilia
https://vignette.wikia.nocookie.net/marvel_dc/images/4/4e/Black_Lightning_0001.jpg/revision/latest/scale-to-width-down/333?cb=20081022140029,stipend
